Lambda,D_rot,score
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9995
10000000.0,0.0,0.9996
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9996
10000000.0,0.0,0.9996
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9994
10000000.0,0.0,0.9994
10000000.0,0.0,0.9995
1000.0,0.0,0.9674
1000.0,0.0,0.9656
1000.0,0.0,0.9641
1000.0,0.0,0.9664
1000.0,0.0,0.9682
1000.0,0.0,0.9683
1000.0,0.0,0.9674
1000.0,0.0,0.9691
1000.0,0.0,0.9677
1000.0,0.0,0.9681
1000.0,0.0,0.9687
1000.0,0.0,0.9674
1000.0,0.0,0.9681
1000.0,0.0,0.9652
1000.0,0.0,0.9666
1000.0,0.0,0.9698
1000.0,0.0,0.9667
1000.0,0.0,0.9682
1000.0,0.0,0.9661
1000.0,0.0,0.9675
1000.0,0.0,0.9692
1000.0,0.0,0.9679
1000.0,0.0,0.9671
1000.0,0.0,0.9669
1000.0,0.0,0.9701
1000.0,0.0,0.9692
1000.0,0.0,0.9684
1000.0,0.0,0.9689
1000.0,0.0,0.9696
1000.0,0.0,0.9678
1000.0,0.0,0.968
1000.0,0.0,0.9677
1000.0,0.0,0.9682
1000.0,0.0,0.9666
1000.0,0.0,0.9684
1000.0,0.0,0.969
1000.0,0.0,0.9661
1000.0,0.0,0.968
1000.0,0.0,0.9639
1000.0,0.0,0.9664
1000.0,0.0,0.9672
1000.0,0.0,0.9675
1000.0,0.0,0.9675
1000.0,0.0,0.9694
1000.0,0.0,0.9641
1000.0,0.0,0.9684
1000.0,0.0,0.9691
1000.0,0.0,0.9707
1000.0,0.0,0.9678
1000.0,0.0,0.9683
1000.0,0.0,0.9661
1000.0,0.0,0.9679
1000.0,0.0,0.9676
1000.0,0.0,0.9681
1000.0,0.0,0.9651
1000.0,0.0,0.965
1000.0,0.0,0.9668
1000.0,0.0,0.9694
1000.0,0.0,0.9653
1000.0,0.0,0.9684
1000.0,0.0,0.9675
1000.0,0.0,0.9679
1000.0,0.0,0.9678
1000.0,0.0,0.9672
1000.0,0.0,0.9689
1000.0,0.0,0.969
1000.0,0.0,0.9667
1000.0,0.0,0.9682
1000.0,0.0,0.9676
1000.0,0.0,0.9679
1000.0,0.0,0.9685
1000.0,0.0,0.9688
1000.0,0.0,0.9693
1000.0,0.0,0.9655
1000.0,0.0,0.9676
1000.0,0.0,0.9683
1000.0,0.0,0.9659
1000.0,0.0,0.9687
1000.0,0.0,0.9687
1000.0,0.0,0.9681
1000.0,0.0,0.9671
1000.0,0.0,0.9701
1000.0,0.0,0.9668
1000.0,0.0,0.9665
1000.0,0.0,0.967
1000.0,0.0,0.9673
1000.0,0.0,0.965
1000.0,0.0,0.9708
1000.0,0.0,0.9671
1000.0,0.0,0.9666
1000.0,0.0,0.9663
1000.0,0.0,0.9664
1000.0,0.0,0.9666
1000.0,0.0,0.9685
1000.0,0.0,0.9685
1000.0,0.0,0.9678
1000.0,0.0,0.9662
1000.0,0.0,0.9684
1000.0,0.0,0.9709
1000.0,0.0,0.9685
10000.0,0.0,0.9895
10000.0,0.0,0.9904
10000.0,0.0,0.9897
10000.0,0.0,0.9904
10000.0,0.0,0.9889
10000.0,0.0,0.9899
10000.0,0.0,0.9906
10000.0,0.0,0.9897
10000.0,0.0,0.9891
10000.0,0.0,0.9901
10000.0,0.0,0.991
10000.0,0.0,0.9901
10000.0,0.0,0.9906
10000.0,0.0,0.9907
10000.0,0.0,0.9909
10000.0,0.0,0.9885
10000.0,0.0,0.9897
10000.0,0.0,0.9906
10000.0,0.0,0.9909
10000.0,0.0,0.9889
10000.0,0.0,0.991
10000.0,0.0,0.9898
10000.0,0.0,0.9895
10000.0,0.0,0.9896
10000.0,0.0,0.9886
10000.0,0.0,0.9901
10000.0,0.0,0.9894
10000.0,0.0,0.9896
10000.0,0.0,0.9882
10000.0,0.0,0.9906
10000.0,0.0,0.9904
10000.0,0.0,0.991
10000.0,0.0,0.9909
10000.0,0.0,0.9919
10000.0,0.0,0.9883
10000.0,0.0,0.99
10000.0,0.0,0.9896
10000.0,0.0,0.9901
10000.0,0.0,0.9908
10000.0,0.0,0.9913
10000.0,0.0,0.9905
10000.0,0.0,0.9899
10000.0,0.0,0.9904
10000.0,0.0,0.9897
10000.0,0.0,0.9898
10000.0,0.0,0.9892
10000.0,0.0,0.9914
10000.0,0.0,0.9887
10000.0,0.0,0.9904
10000.0,0.0,0.9891
10000.0,0.0,0.9893
10000.0,0.0,0.9905
10000.0,0.0,0.9916
10000.0,0.0,0.9892
10000.0,0.0,0.99
10000.0,0.0,0.9897
10000.0,0.0,0.988
10000.0,0.0,0.99
10000.0,0.0,0.9899
10000.0,0.0,0.99
10000.0,0.0,0.9904
10000.0,0.0,0.9902
10000.0,0.0,0.9885
10000.0,0.0,0.9901
10000.0,0.0,0.9902
10000.0,0.0,0.9893
10000.0,0.0,0.9877
10000.0,0.0,0.9903
10000.0,0.0,0.9902
10000.0,0.0,0.9893
10000.0,0.0,0.9902
10000.0,0.0,0.9907
10000.0,0.0,0.9914
10000.0,0.0,0.9875
10000.0,0.0,0.9913
10000.0,0.0,0.9899
10000.0,0.0,0.9902
10000.0,0.0,0.9906
10000.0,0.0,0.9895
10000.0,0.0,0.9897
10000.0,0.0,0.989
10000.0,0.0,0.9904
10000.0,0.0,0.9912
10000.0,0.0,0.9901
10000.0,0.0,0.9903
10000.0,0.0,0.9897
10000.0,0.0,0.9904
10000.0,0.0,0.9891
10000.0,0.0,0.9911
10000.0,0.0,0.9893
10000.0,0.0,0.9917
10000.0,0.0,0.9893
10000.0,0.0,0.9887
10000.0,0.0,0.9896
10000.0,0.0,0.9889
10000.0,0.0,0.9907
10000.0,0.0,0.99
10000.0,0.0,0.9888
10000.0,0.0,0.9908
10000.0,0.0,0.9905
100000.0,0.0,0.9966
100000.0,0.0,0.9971
100000.0,0.0,0.9965
100000.0,0.0,0.9961
100000.0,0.0,0.9968
100000.0,0.0,0.9972
100000.0,0.0,0.9968
100000.0,0.0,0.9971
100000.0,0.0,0.9966
100000.0,0.0,0.9969
100000.0,0.0,0.998
100000.0,0.0,0.9968
100000.0,0.0,0.9968
100000.0,0.0,0.9971
100000.0,0.0,0.9961
100000.0,0.0,0.9972
100000.0,0.0,0.997
100000.0,0.0,0.9972
100000.0,0.0,0.9968
100000.0,0.0,0.9968
100000.0,0.0,0.9961
100000.0,0.0,0.9974
100000.0,0.0,0.9964
100000.0,0.0,0.9974
100000.0,0.0,0.9967
100000.0,0.0,0.9975
100000.0,0.0,0.9966
100000.0,0.0,0.9971
100000.0,0.0,0.9973
100000.0,0.0,0.9967
100000.0,0.0,0.997
100000.0,0.0,0.9973
100000.0,0.0,0.996
100000.0,0.0,0.9964
100000.0,0.0,0.9958
100000.0,0.0,0.9959
100000.0,0.0,0.9963
100000.0,0.0,0.9974
100000.0,0.0,0.9967
100000.0,0.0,0.9968
100000.0,0.0,0.9968
100000.0,0.0,0.9966
100000.0,0.0,0.9967
100000.0,0.0,0.9977
100000.0,0.0,0.9973
100000.0,0.0,0.9963
100000.0,0.0,0.997
100000.0,0.0,0.9971
100000.0,0.0,0.9975
100000.0,0.0,0.9967
100000.0,0.0,0.9967
100000.0,0.0,0.9965
100000.0,0.0,0.9963
100000.0,0.0,0.9961
100000.0,0.0,0.9964
100000.0,0.0,0.9965
100000.0,0.0,0.9967
100000.0,0.0,0.9968
100000.0,0.0,0.9968
100000.0,0.0,0.9969
100000.0,0.0,0.9972
100000.0,0.0,0.9974
100000.0,0.0,0.9973
100000.0,0.0,0.997
100000.0,0.0,0.997
100000.0,0.0,0.997
100000.0,0.0,0.9974
100000.0,0.0,0.9974
100000.0,0.0,0.9973
100000.0,0.0,0.9963
100000.0,0.0,0.996
100000.0,0.0,0.997
100000.0,0.0,0.9973
100000.0,0.0,0.9974
100000.0,0.0,0.9969
100000.0,0.0,0.9963
100000.0,0.0,0.9971
100000.0,0.0,0.9965
100000.0,0.0,0.9973
100000.0,0.0,0.9973
100000.0,0.0,0.9973
100000.0,0.0,0.9971
100000.0,0.0,0.997
100000.0,0.0,0.9964
100000.0,0.0,0.9958
100000.0,0.0,0.9973
100000.0,0.0,0.996
100000.0,0.0,0.9966
100000.0,0.0,0.9971
100000.0,0.0,0.9969
100000.0,0.0,0.9973
100000.0,0.0,0.9963
100000.0,0.0,0.9964
100000.0,0.0,0.9964
100000.0,0.0,0.9967
100000.0,0.0,0.9968
100000.0,0.0,0.9971
100000.0,0.0,0.9965
100000.0,0.0,0.9965
100000.0,0.0,0.997
1000000.0,0.0,0.9988
1000000.0,0.0,0.9992
1000000.0,0.0,0.9991
1000000.0,0.0,0.9994
1000000.0,0.0,0.999
1000000.0,0.0,0.9993
1000000.0,0.0,0.9996
1000000.0,0.0,0.999
1000000.0,0.0,0.9988
1000000.0,0.0,0.9989
1000000.0,0.0,0.9991
1000000.0,0.0,0.9987
1000000.0,0.0,0.9988
1000000.0,0.0,0.9992
1000000.0,0.0,0.9993
1000000.0,0.0,0.999
1000000.0,0.0,0.9987
1000000.0,0.0,0.9984
1000000.0,0.0,0.9993
1000000.0,0.0,0.999
1000000.0,0.0,0.9994
1000000.0,0.0,0.9989
1000000.0,0.0,0.999
1000000.0,0.0,0.9994
1000000.0,0.0,0.9989
1000000.0,0.0,0.9991
1000000.0,0.0,0.9988
1000000.0,0.0,0.9988
1000000.0,0.0,0.9994
1000000.0,0.0,0.9989
1000000.0,0.0,0.9988
1000000.0,0.0,0.9991
1000000.0,0.0,0.9988
1000000.0,0.0,0.9988
1000000.0,0.0,0.9992
1000000.0,0.0,0.9991
1000000.0,0.0,0.9985
1000000.0,0.0,0.9997
1000000.0,0.0,0.9986
1000000.0,0.0,0.9991
1000000.0,0.0,0.999
1000000.0,0.0,0.9987
1000000.0,0.0,0.9991
1000000.0,0.0,0.9995
1000000.0,0.0,0.9991
1000000.0,0.0,0.9995
1000000.0,0.0,0.9994
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9996
1000000.0,0.0,0.9992
1000000.0,0.0,0.9995
1000000.0,0.0,0.9988
1000000.0,0.0,0.9992
1000000.0,0.0,0.9992
1000000.0,0.0,0.9994
1000000.0,0.0,0.9989
1000000.0,0.0,0.9992
1000000.0,0.0,0.9989
1000000.0,0.0,0.9995
1000000.0,0.0,0.9993
1000000.0,0.0,0.9987
1000000.0,0.0,0.9984
1000000.0,0.0,0.9986
1000000.0,0.0,0.9994
1000000.0,0.0,0.9989
1000000.0,0.0,0.9987
1000000.0,0.0,0.999
1000000.0,0.0,0.999
1000000.0,0.0,0.9991
1000000.0,0.0,0.9988
1000000.0,0.0,0.9992
1000000.0,0.0,0.999
1000000.0,0.0,0.9991
1000000.0,0.0,0.9991
1000000.0,0.0,0.9988
1000000.0,0.0,0.999
1000000.0,0.0,0.9989
1000000.0,0.0,0.9991
1000000.0,0.0,0.9995
1000000.0,0.0,0.9993
1000000.0,0.0,0.9991
1000000.0,0.0,0.9995
1000000.0,0.0,0.9991
1000000.0,0.0,0.9995
1000000.0,0.0,0.999
1000000.0,0.0,0.999
1000000.0,0.0,0.9992
1000000.0,0.0,0.9988
1000000.0,0.0,0.9989
1000000.0,0.0,0.999
1000000.0,0.0,0.9998
1000000.0,0.0,0.999
1000000.0,0.0,0.999
1000000.0,0.0,0.9988
1000000.0,0.0,0.9989
1000000.0,0.0,0.9987
1000000.0,0.0,0.9995
1000000.0,0.0,0.9988
1000000.0,0.0,0.999
10000000.0,0.0,0.9995
10000000.0,0.0,0.9997
10000000.0,0.0,0.9996
10000000.0,0.0,0.9996
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9995
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,1.0
10000000.0,0.0,0.9996
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9995
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9996
10000000.0,0.0,1.0
10000000.0,0.0,0.9996
10000000.0,0.0,0.9998
10000000.0,0.0,1.0
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,1.0
10000000.0,0.0,1.0
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,1.0
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9995
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,1.0
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9996
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,1.0
10000000.0,0.0,0.9996
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,0.9998
10000000.0,0.0,0.9993
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,1.0
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9996
10000000.0,0.0,0.9996
10000000.0,0.0,0.9999
10000000.0,0.0,1.0
10000000.0,0.0,0.9997
10000000.0,0.0,0.9995
10000000.0,0.0,0.9997
1000.0,0.0,0.9697
1000.0,0.0,0.9684
1000.0,0.0,0.9688
1000.0,0.0,0.9699
1000.0,0.0,0.9676
1000.0,0.0,0.9667
1000.0,0.0,0.9668
1000.0,0.0,0.9661
1000.0,0.0,0.9667
1000.0,0.0,0.9696
1000.0,0.0,0.9685
1000.0,0.0,0.9685
1000.0,0.0,0.9669
1000.0,0.0,0.9673
1000.0,0.0,0.9648
1000.0,0.0,0.9655
1000.0,0.0,0.9674
1000.0,0.0,0.9687
1000.0,0.0,0.9663
1000.0,0.0,0.9697
1000.0,0.0,0.967
1000.0,0.0,0.9666
1000.0,0.0,0.9641
1000.0,0.0,0.9663
1000.0,0.0,0.9702
1000.0,0.0,0.9672
1000.0,0.0,0.9694
1000.0,0.0,0.9683
1000.0,0.0,0.967
1000.0,0.0,0.9665
1000.0,0.0,0.9691
1000.0,0.0,0.9642
1000.0,0.0,0.9658
1000.0,0.0,0.9674
1000.0,0.0,0.9695
1000.0,0.0,0.9672
1000.0,0.0,0.9674
1000.0,0.0,0.9681
1000.0,0.0,0.9659
1000.0,0.0,0.9666
1000.0,0.0,0.9657
1000.0,0.0,0.9668
1000.0,0.0,0.9647
1000.0,0.0,0.9669
1000.0,0.0,0.9677
1000.0,0.0,0.964
1000.0,0.0,0.9655
1000.0,0.0,0.9693
1000.0,0.0,0.9678
1000.0,0.0,0.9673
1000.0,0.0,0.969
1000.0,0.0,0.9673
1000.0,0.0,0.9683
1000.0,0.0,0.9671
1000.0,0.0,0.9684
1000.0,0.0,0.9692
1000.0,0.0,0.9639
1000.0,0.0,0.968
1000.0,0.0,0.9655
1000.0,0.0,0.9694
1000.0,0.0,0.9661
1000.0,0.0,0.9661
1000.0,0.0,0.9681
1000.0,0.0,0.9674
1000.0,0.0,0.967
1000.0,0.0,0.9662
1000.0,0.0,0.9677
1000.0,0.0,0.9709
1000.0,0.0,0.9671
1000.0,0.0,0.9652
1000.0,0.0,0.9629
1000.0,0.0,0.9656
1000.0,0.0,0.9704
1000.0,0.0,0.9677
1000.0,0.0,0.9676
1000.0,0.0,0.9657
1000.0,0.0,0.9683
1000.0,0.0,0.9674
1000.0,0.0,0.9675
1000.0,0.0,0.9676
1000.0,0.0,0.9664
1000.0,0.0,0.9675
1000.0,0.0,0.967
1000.0,0.0,0.9661
1000.0,0.0,0.9688
1000.0,0.0,0.9661
1000.0,0.0,0.9691
1000.0,0.0,0.9671
1000.0,0.0,0.9688
1000.0,0.0,0.969
1000.0,0.0,0.967
1000.0,0.0,0.9692
1000.0,0.0,0.9677
1000.0,0.0,0.9651
1000.0,0.0,0.9689
1000.0,0.0,0.9676
1000.0,0.0,0.9686
1000.0,0.0,0.9679
1000.0,0.0,0.9674
1000.0,0.0,0.9699
10000.0,0.0,0.991
10000.0,0.0,0.9907
10000.0,0.0,0.9898
10000.0,0.0,0.9891
10000.0,0.0,0.9895
10000.0,0.0,0.9877
10000.0,0.0,0.9893
10000.0,0.0,0.989
10000.0,0.0,0.9897
10000.0,0.0,0.99
10000.0,0.0,0.9901
10000.0,0.0,0.9888
10000.0,0.0,0.9888
10000.0,0.0,0.9901
10000.0,0.0,0.9905
10000.0,0.0,0.9904
10000.0,0.0,0.9901
10000.0,0.0,0.9894
10000.0,0.0,0.9895
10000.0,0.0,0.9908
10000.0,0.0,0.9893
10000.0,0.0,0.9894
10000.0,0.0,0.9885
10000.0,0.0,0.9893
10000.0,0.0,0.9906
10000.0,0.0,0.9916
10000.0,0.0,0.9913
10000.0,0.0,0.9892
10000.0,0.0,0.9901
10000.0,0.0,0.9907
10000.0,0.0,0.9895
10000.0,0.0,0.9894
10000.0,0.0,0.9885
10000.0,0.0,0.9918
10000.0,0.0,0.9895
10000.0,0.0,0.99
10000.0,0.0,0.9907
10000.0,0.0,0.9889
10000.0,0.0,0.9898
10000.0,0.0,0.9889
10000.0,0.0,0.9903
10000.0,0.0,0.9913
10000.0,0.0,0.9885
10000.0,0.0,0.9905
10000.0,0.0,0.9894
10000.0,0.0,0.9891
10000.0,0.0,0.99
10000.0,0.0,0.9905
10000.0,0.0,0.9904
10000.0,0.0,0.9891
10000.0,0.0,0.9911
10000.0,0.0,0.9896
10000.0,0.0,0.9892
10000.0,0.0,0.9884
10000.0,0.0,0.9904
10000.0,0.0,0.9897
10000.0,0.0,0.9915
10000.0,0.0,0.9887
10000.0,0.0,0.9902
10000.0,0.0,0.9905
10000.0,0.0,0.9906
10000.0,0.0,0.9913
10000.0,0.0,0.9899
10000.0,0.0,0.9909
10000.0,0.0,0.9908
10000.0,0.0,0.9903
10000.0,0.0,0.9905
10000.0,0.0,0.9897
10000.0,0.0,0.9897
10000.0,0.0,0.9892
10000.0,0.0,0.9891
10000.0,0.0,0.9899
10000.0,0.0,0.9875
10000.0,0.0,0.9886
10000.0,0.0,0.9913
10000.0,0.0,0.991
10000.0,0.0,0.9897
10000.0,0.0,0.9898
10000.0,0.0,0.9915
10000.0,0.0,0.9896
10000.0,0.0,0.9893
10000.0,0.0,0.9918
10000.0,0.0,0.9895
10000.0,0.0,0.9898
10000.0,0.0,0.9899
10000.0,0.0,0.9905
10000.0,0.0,0.9893
10000.0,0.0,0.9889
10000.0,0.0,0.9899
10000.0,0.0,0.9889
10000.0,0.0,0.9916
10000.0,0.0,0.9887
10000.0,0.0,0.9899
10000.0,0.0,0.9911
10000.0,0.0,0.9895
10000.0,0.0,0.9895
10000.0,0.0,0.9893
10000.0,0.0,0.9905
10000.0,0.0,0.9899
10000.0,0.0,0.9879
100000.0,0.0,0.9969
100000.0,0.0,0.9974
100000.0,0.0,0.9968
100000.0,0.0,0.9967
100000.0,0.0,0.9975
100000.0,0.0,0.9974
100000.0,0.0,0.9974
100000.0,0.0,0.9979
100000.0,0.0,0.9971
100000.0,0.0,0.9969
100000.0,0.0,0.9973
100000.0,0.0,0.9971
100000.0,0.0,0.9962
100000.0,0.0,0.9972
100000.0,0.0,0.997
100000.0,0.0,0.9976
100000.0,0.0,0.9973
100000.0,0.0,0.9972
100000.0,0.0,0.9971
100000.0,0.0,0.9965
100000.0,0.0,0.9977
100000.0,0.0,0.9979
100000.0,0.0,0.9964
100000.0,0.0,0.9978
100000.0,0.0,0.9975
100000.0,0.0,0.9971
100000.0,0.0,0.9971
100000.0,0.0,0.9969
100000.0,0.0,0.9978
100000.0,0.0,0.9972
100000.0,0.0,0.9977
100000.0,0.0,0.9972
100000.0,0.0,0.9971
100000.0,0.0,0.9976
100000.0,0.0,0.997
100000.0,0.0,0.9969
100000.0,0.0,0.9977
100000.0,0.0,0.9977
100000.0,0.0,0.9967
100000.0,0.0,0.9969
100000.0,0.0,0.9982
100000.0,0.0,0.9972
100000.0,0.0,0.9968
100000.0,0.0,0.9976
100000.0,0.0,0.9967
100000.0,0.0,0.9977
100000.0,0.0,0.9977
100000.0,0.0,0.9975
100000.0,0.0,0.9967
100000.0,0.0,0.9966
100000.0,0.0,0.9972
100000.0,0.0,0.9971
100000.0,0.0,0.9974
100000.0,0.0,0.9972
100000.0,0.0,0.9967
100000.0,0.0,0.9974
100000.0,0.0,0.9971
100000.0,0.0,0.9976
100000.0,0.0,0.9968
100000.0,0.0,0.9967
100000.0,0.0,0.9977
100000.0,0.0,0.9974
100000.0,0.0,0.9976
100000.0,0.0,0.9967
100000.0,0.0,0.9976
100000.0,0.0,0.9967
100000.0,0.0,0.9976
100000.0,0.0,0.9979
100000.0,0.0,0.9964
100000.0,0.0,0.9974
100000.0,0.0,0.9973
100000.0,0.0,0.9972
100000.0,0.0,0.9979
100000.0,0.0,0.9974
100000.0,0.0,0.9971
100000.0,0.0,0.9968
100000.0,0.0,0.9966
100000.0,0.0,0.997
100000.0,0.0,0.9972
100000.0,0.0,0.9976
100000.0,0.0,0.9977
100000.0,0.0,0.9975
100000.0,0.0,0.9974
100000.0,0.0,0.9978
100000.0,0.0,0.9965
100000.0,0.0,0.9971
100000.0,0.0,0.9973
100000.0,0.0,0.9973
100000.0,0.0,0.998
100000.0,0.0,0.9971
100000.0,0.0,0.9967
100000.0,0.0,0.997
100000.0,0.0,0.9966
100000.0,0.0,0.9975
100000.0,0.0,0.998
100000.0,0.0,0.9973
100000.0,0.0,0.9972
100000.0,0.0,0.9971
100000.0,0.0,0.9971
100000.0,0.0,0.9971
1000000.0,0.0,0.9991
1000000.0,0.0,0.9994
1000000.0,0.0,0.9991
1000000.0,0.0,0.9994
1000000.0,0.0,0.9995
1000000.0,0.0,0.9994
1000000.0,0.0,0.9992
1000000.0,0.0,0.999
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9991
1000000.0,0.0,0.9995
1000000.0,0.0,0.9994
1000000.0,0.0,0.9996
1000000.0,0.0,0.9992
1000000.0,0.0,0.9996
1000000.0,0.0,0.9993
1000000.0,0.0,0.9995
1000000.0,0.0,0.9994
1000000.0,0.0,0.9995
1000000.0,0.0,0.9993
1000000.0,0.0,0.9996
1000000.0,0.0,0.9992
1000000.0,0.0,0.9994
1000000.0,0.0,0.9992
1000000.0,0.0,0.9997
1000000.0,0.0,0.9992
1000000.0,0.0,0.9998
1000000.0,0.0,0.9996
1000000.0,0.0,0.9995
1000000.0,0.0,0.9995
1000000.0,0.0,0.999
1000000.0,0.0,0.9996
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9994
1000000.0,0.0,0.9994
1000000.0,0.0,0.9996
1000000.0,0.0,0.9997
1000000.0,0.0,0.9995
1000000.0,0.0,0.9996
1000000.0,0.0,0.9991
1000000.0,0.0,0.9993
1000000.0,0.0,0.999
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9994
1000000.0,0.0,0.9992
1000000.0,0.0,0.9992
1000000.0,0.0,0.9992
1000000.0,0.0,0.9997
1000000.0,0.0,0.9995
1000000.0,0.0,0.9995
1000000.0,0.0,0.9992
1000000.0,0.0,0.9992
1000000.0,0.0,0.9996
1000000.0,0.0,0.9993
1000000.0,0.0,0.9993
1000000.0,0.0,0.9989
1000000.0,0.0,0.9991
1000000.0,0.0,0.9991
1000000.0,0.0,0.9998
1000000.0,0.0,0.9997
1000000.0,0.0,0.9992
1000000.0,0.0,0.9993
1000000.0,0.0,0.9995
1000000.0,0.0,0.9996
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9994
1000000.0,0.0,0.9992
1000000.0,0.0,0.9995
1000000.0,0.0,0.999
1000000.0,0.0,0.9989
1000000.0,0.0,0.9998
1000000.0,0.0,0.9994
1000000.0,0.0,0.9992
1000000.0,0.0,0.9993
1000000.0,0.0,0.999
1000000.0,0.0,0.9989
1000000.0,0.0,0.9998
1000000.0,0.0,0.9995
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9994
1000000.0,0.0,0.9993
1000000.0,0.0,0.9993
1000000.0,0.0,0.9997
1000000.0,0.0,0.9991
1000000.0,0.0,0.9994
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9993
1000000.0,0.0,0.9994
1000000.0,0.0,0.9996
1000000.0,0.0,0.9995
1000000.0,0.0,0.9996
1000000.0,0.0,0.9992
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9999
10000000.0,0.0,0.9996
10000000.0,0.0,0.9996
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,1.0
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,1.0
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9999
10000000.0,0.0,0.9995
10000000.0,0.0,0.9999
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9999
10000000.0,0.0,0.9996
10000000.0,0.0,0.9998
10000000.0,0.0,0.9995
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9999
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9997
10000000.0,0.0,0.9998
10000000.0,0.0,0.9999
10000000.0,0.0,1.0
10000000.0,0.0,0.9998
10000000.0,0.0,0.9998
